datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0,0.8,-19.5110,-57.1270,208.1
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0,0.8,-19.5090,-57.1390,62.8
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0,0.7,-19.5090,-57.1110,16.7
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0,0.7,-19.5070,-57.1230,64.8
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0,1,-19.3770,-57.1680,62.8
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0,1,-19.3750,-57.1520,173.5
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0,1,-19.3660,-57.1700,109.9
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,7,0,1,-19.3640,-57.1530,219.1
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,1,-20.2590,-57.4470,28.7
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,0.9,-20.2780,-57.4500,46.7
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,1,-20.2710,-57.7090,145.1
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,1,-20.2690,-57.6900,90.2
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,1,-20.2640,-57.4330,45.5
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,1,-20.2590,-57.7100,457
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,0.9,-18.9590,-57.2840,538.7
2019/10/13 16:50:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,2,0.1,0.1,-16.6690,-56.4120,90.1
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,1,-19.0310,-57.1210,81.9
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,0.9,-19.0390,-57.1130,81
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0,0.8,-19.0400,-57.2020,139.9
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0,0.8,-19.0490,-57.1940,87.6
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,0.8,-19.0500,-57.2110,55.5
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,0.8,-19.0700,-57.1750,65
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,1,-19.1050,-57.1710,105.9
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.9,-19.1140,-57.3530,144.9
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.9,-19.1260,-57.3520,50.9
2019/10/25 17:10:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.9,-19.1390,-57.3670,18.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,0.5,-17.5810,-56.9030,118.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0,0.8,-18.7870,-57.2270,40.2
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0,0.8,-18.7900,-57.2500,185.5
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0,0.8,-18.7900,-57.2550,162.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.8,-18.8010,-57.2260,106.6
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0,0.8,-18.8020,-57.2210,57.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0,0.8,-18.8040,-57.2490,229.2
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0,0.8,-18.8040,-57.2530,208.1
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,0.7,-19.6700,-57.0110,109.9
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,9,0,1,-19.6750,-56.9320,119.1
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,9,0,1,-19.6760,-56.9270,80
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,9,0,0.9,-19.6780,-56.9590,166.3
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,9,0,0.9,-19.6790,-56.9540,200.6
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,9,0,0.7,-19.6810,-56.9870,234.5
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,MIRANDA,Pantanal,9,0,0.7,-19.6820,-56.9820,193.9
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,0.7,-19.6840,-57.0090,216.4
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,0.7,-19.6840,-57.0140,143.3
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,MIRANDA,Pantanal,9,0,0.9,-19.6900,-56.9310,198.9
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,9,0,0.9,-19.6910,-56.9260,120.3
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-18.9840,-56.1840,70.1
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,0.9,-19.1380,-56.1380,46.9
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,1,-19.3950,-55.7870,65.7
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,1,-19.3970,-55.7700,98.4
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,6,0,1,-19.4040,-56.2060,45
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,6,0,1,-19.4060,-55.7640,178.4
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,6,0,1,-19.4090,-55.7860,156.3
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,6,0,0.9,-19.4100,-56.2010,69.4
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,6,0,0.8,-19.4180,-56.2050,66
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,1,-19.7350,-55.9100,28.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,1,-19.7370,-55.9330,165.2
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,0.9,-19.7400,-55.9560,57.1
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,1,-19.7430,-55.9040,89.2
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,1,-19.7450,-55.9270,178.9
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,8,0,1,-19.7470,-55.7720,64.4
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,1,-19.7470,-55.9500,130.6
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,1,-19.7490,-55.9080,135.2
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,1,-19.7510,-55.9310,78.4
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,0.9,-19.7530,-55.9540,61.1
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,8,0,1,-19.7560,-55.7660,102.5
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,1,-19.7560,-55.9020,25.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,7,0,1,-19.7580,-55.7880,74.3
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,0.9,-19.7590,-55.9250,53.4
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,7,0,1,-19.7610,-55.7700,229.5
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,6,0,1,-19.7630,-55.7930,40.6
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,7,0,1,-19.7690,-55.7640,388.4
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,7,0,1,-19.7710,-55.7860,211.2
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,1,-19.8030,-55.8280,48.4
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,1,-19.8210,-55.8720,48.7
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,0.9,-19.8320,-55.8870,171.5
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,5,0,0.9,-19.8930,-55.9490,92
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,0.9,-18.9780,-57.3310,420.5
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,0.9,-18.9790,-57.3360,316.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,0.9,-18.9900,-57.3010,153
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,0.9,-18.9910,-57.3060,229.2
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,0.9,-18.9930,-57.3300,316.1
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,0.9,-18.9930,-57.3340,224.4
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.8,-19.0670,-57.1800,102.1
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,11,0,0.8,-19.0680,-57.1720,146.7
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,1,-19.5530,-57.5280,44.1
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,1,-19.5620,-57.1470,201.2
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,8,0,1,-19.5630,-56.4530,56.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.7,-19.5650,-57.4970,125.4
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,8,0,1,-19.5680,-56.4460,84.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.9,-19.5680,-57.5010,108.9
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,8,0,0.9,-19.5700,-56.4710,34.1
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,1,-19.5700,-57.7110,41.9
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.7,-19.5710,-57.5570,118.6
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,1,-19.5710,-57.6840,38.5
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,1,-19.5740,-57.1170,88.3
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.7,-19.5740,-57.5610,97.4
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,1,-19.5740,-57.7150,90.1
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,1,-19.5760,-57.1450,626.4
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.8,-19.5800,-57.4950,115.5
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,8,0,0.9,-19.5820,-56.4440,90.1
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.9,-19.5850,-57.7090,102.6
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,1,-19.5880,-57.1150,119.5
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,1,-19.5880,-57.7400,73.9
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,1,-19.5890,-56.9760,90.5
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.7,-19.5890,-57.7140,103.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,1,-19.5910,-56.9690,87.5
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,1,-19.5910,-57.1430,449
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,1,-19.5920,-57.1360,481.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,1,-19.5920,-57.7450,80.9
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,7,0,0.9,-19.5930,-56.4180,57.2
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,1,-19.5940,-57.1650,36.3
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,8,0,0.8,-19.5960,-56.4430,295.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,0.7,-19.5960,-57.4930,105.1
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,8,0,0.8,-19.5990,-56.4680,38.7
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,1,-19.6010,-56.9470,60.6
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,1,-19.6030,-56.9400,34.3
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,9,0,0.7,-19.6930,-56.9580,466.9
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,MIRANDA,Pantanal,9,0,0.7,-19.6940,-56.9530,520.3
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,MIRANDA,Pantanal,9,0,0.7,-19.6960,-56.9800,328.6
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,MIRANDA,Pantanal,9,0,0.7,-19.6960,-56.9850,249.3
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,MIRANDA,Pantanal,9,0,0.9,-19.7040,-56.9290,250
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,MIRANDA,Pantanal,9,0,1,-19.7060,-56.9240,148.3
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,MIRANDA,Pantanal,9,0,0.7,-19.7070,-56.9560,825.6
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,MIRANDA,Pantanal,9,0,0.7,-19.7080,-56.9510,1229.6
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,MIRANDA,Pantanal,9,0,0.7,-19.7100,-56.9830,144.5
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,MIRANDA,Pantanal,9,0,0.7,-19.7110,-56.9780,334.7
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,MIRANDA,Pantanal,9,0,0.7,-19.7230,-56.9500,331.4
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,MIRANDA,Pantanal,9,0,0.7,-19.7250,-56.9770,155.4
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,1,-20.2430,-57.6610,101
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,1,-20.2460,-57.6930,183.7
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,1,-20.2550,-57.7880,38.9
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,1,-20.2620,-57.6910,79.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,1,-20.2700,-57.6540,86.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,1,-20.2740,-57.6580,126.9
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,0.7,-20.3320,-57.6470,101.6
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0,1,-20.3350,-57.6790,348.1
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,PORTO MURTINHO,Pantanal,6,0,0.5,-20.7610,-57.7090,80.3
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-17.7390,-55.4640,34.2
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,0.9,-17.8230,-55.6280,39.3
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-17.8230,-55.6350,28.5
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,0.9,-17.8360,-55.6260,32.1
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-18.3890,-56.1800,104
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,0.9,-18.3920,-56.2030,170.7
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,0.8,-18.9210,-56.0590,87.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,4,0,0.7,-16.7590,-56.5300,81
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,5,0,0.5,-16.7610,-56.5530,47.2
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,5,0,0.7,-16.7660,-56.5240,75.9
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,5,0,0.7,-16.7690,-56.5470,169.5
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,5,0,0.8,-16.9680,-56.5810,80.5
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,5,0,0.6,-16.9700,-56.6040,43.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,5,0,0.8,-16.9810,-56.5790,69.3
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,5,0,0.8,-16.9950,-56.5780,67.2
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,5,0,0.4,-16.9980,-56.6010,53.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,5,0,0.4,-17.0050,-56.5930,193.3
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,5,0,0.9,-17.0090,-56.5760,56.7
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,5,0,0.4,-17.0110,-56.5990,126.5
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,5,0,0.3,-17.0190,-56.5910,59.3
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,5,0,0.3,-17.0510,-56.6340,73.7
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,5,0,0.3,-17.0650,-56.6330,115.4
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,5,0,0.3,-17.0700,-57.3950,57.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,5,0,0.6,-17.0730,-57.4220,73.1
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,5,0,0.3,-17.0850,-57.3940,316.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,5,0,0.4,-17.0870,-57.4200,205.9
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,5,0,0.3,-17.0990,-57.3920,171.9
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,5,0,0.4,-17.1020,-57.4190,80.2
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,5,0,0.3,-17.1030,-56.6710,105.5
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,5,0,0.3,-17.1040,-57.4110,92.3
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,5,0,0.3,-17.1060,-56.6940,41.9
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,5,0,0.3,-17.1110,-56.6750,128.9
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,5,0,0.3,-17.1270,-56.6970,103.3
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,1,0,0.8,-17.2240,-58.1510,82.3
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,5,0,1,-18.9340,-55.3400,26.4
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,0.9,-18.9340,-56.0570,57.6
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0,1,-18.9740,-56.1690,54.7
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0,1,-19.0950,-57.1420,126.5
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,9,0,1,-19.1070,-57.1130,44.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0,1,-19.1100,-57.1400,205.4
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,10,0,1,-19.1130,-57.1680,44.7
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,0.9,-19.1470,-57.3630,72.8
2019/10/27 17:00:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,8,0,1,-19.1500,-57.3920,277.9
